"WRITE";"9888.0";"";"3072267654";"21.335192 s"
"WRITE";"9888.0";"";"3072555636";"21.337192 s"
"WRITE";"9888.0";"";"3072843617";"21.339192 s"
"WRITE";"9888.0";"";"3073131598";"21.341192 s"
"WRITE";"9888.0";"";"3073419580";"21.343192 s"
"WRITE";"9888.0";"";"3073707561";"21.345191 s"
"WRITE";"9888.0";"";"3073995543";"21.347191 s"
"WRITE";"9888.0";"";"3074283524";"21.349191 s"
"WRITE";"9888.0";"";"3074571506";"21.351191 s"
"WRITE";"9888.0";"";"3074859487";"21.353191 s"
"WRITE";"9888.0";"";"3075147468";"21.355191 s"
"WRITE";"9888.0";"";"3075435450";"21.357191 s"
"WRITE";"9888.0";"";"3075723431";"21.359190 s"
"WRITE";"9888.0";"";"3076011413";"21.361190 s"
"WRITE";"9888.0";"";"3076299394";"21.363190 s"
"WRITE";"9888.0";"";"3076587375";"21.365190 s"
"WRITE";"9888.0";"";"3076875357";"21.367190 s"
"WRITE";"9888.0";"";"3077163338";"21.369190 s"
"WRITE";"9888.0";"";"3077451320";"21.371190 s"
"WRITE";"9888.0";"";"3077739301";"21.373190 s"
"WRITE";"9888.0";"";"3078027283";"21.375189 s"
"WRITE";"9888.0";"";"3078315264";"21.377189 s"
"WRITE";"9888.0";"";"3078603245";"21.379189 s"
"WRITE";"9888.0";"";"3078891227";"21.381189 s"
"WRITE";"9888.0";"";"3079179208";"21.383189 s"
"WRITE";"9888.0";"";"3079467190";"21.385189 s"
"WRITE";"9888.0";"";"3079755171";"21.387189 s"
"WRITE";"9888.0";"";"3080043153";"21.389189 s"
"WRITE";"9888.0";"";"3080331134";"21.391188 s"
"WRITE";"9888.0";"";"3080619115";"21.393188 s"
"WRITE";"9888.0";"";"3080907097";"21.395188 s"
"WRITE";"9888.0";"";"3081195078";"21.397188 s"
"WRITE";"9888.0";"";"3081483060";"21.399188 s"
"WRITE";"9888.0";"";"3081771041";"21.401188 s"
"WRITE";"9888.0";"";"3082059022";"21.403188 s"
"WRITE";"9888.0";"";"3082347004";"21.405188 s"
"WRITE";"9888.0";"";"3082634985";"21.407187 s"
"WRITE";"9888.0";"";"3082922967";"21.409187 s"
"WRITE";"9888.0";"";"3083210948";"21.411187 s"
"WRITE";"9888.0";"";"3083498930";"21.413187 s"
"WRITE";"9888.0";"";"3083786911";"21.415187 s"
"WRITE";"9888.0";"";"3084074892";"21.417187 s"
"WRITE";"9888.0";"";"3084362874";"21.419187 s"
"WRITE";"9888.0";"";"3084650855";"21.421186 s"
"WRITE";"9888.0";"";"3084938837";"21.423186 s"
"WRITE";"9888.0";"";"3085226818";"21.425186 s"
"WRITE";"9888.0";"";"3085514800";"21.427186 s"
"WRITE";"9888.0";"";"3085802781";"21.429186 s"
"WRITE";"9888.0";"";"3086090762";"21.431186 s"
"WRITE";"9888.0";"";"3086378744";"21.433186 s"
"WRITE";"9888.0";"";"3086666725";"21.435186 s"
"WRITE";"9888.0";"";"3086954707";"21.437185 s"
"WRITE";"9888.0";"";"3087242688";"21.439185 s"
"WRITE";"9888.0";"";"3087530670";"21.441185 s"
"WRITE";"9888.0";"";"3087818651";"21.443185 s"
"WRITE";"9888.0";"";"3088106632";"21.445185 s"
"WRITE";"9888.0";"";"3088394614";"21.447185 s"
"WRITE";"9888.0";"";"3088682595";"21.449185 s"
"WRITE";"9888.0";"";"3088970577";"21.451185 s"
"WRITE";"9888.0";"";"3089258558";"21.453184 s"
"WRITE";"9888.0";"";"3089546539";"21.455184 s"
"WRITE";"9888.0";"";"3089834521";"21.457184 s"
"WRITE";"9888.0";"";"3090122502";"21.459184 s"
"WRITE";"9888.0";"";"3090410484";"21.461184 s"
"WRITE";"9888.0";"";"3090698465";"21.463184 s"
"WRITE";"9888.0";"";"3090986447";"21.465184 s"
"WRITE";"9888.0";"";"3091274428";"21.467184 s"
"WRITE";"9888.0";"";"3091562409";"21.469183 s"
"WRITE";"9888.0";"";"3091850391";"21.471183 s"
"WRITE";"9888.0";"";"3092138372";"21.473183 s"
"WRITE";"9888.0";"";"3092426354";"21.475183 s"
"WRITE";"9888.0";"";"3092714335";"21.477183 s"
"WRITE";"9888.0";"";"3093002317";"21.479183 s"
"WRITE";"9888.0";"";"3093290298";"21.481183 s"
"WRITE";"9888.0";"";"3093578279";"21.483182 s"
"WRITE";"9888.0";"";"3093866261";"21.485182 s"
