WRITE,-106.0,,74943111,520.438271 
WRITE,-104.0,,75231092,522.438139 
WRITE,-102.0,,75519074,524.438014 
WRITE,-100.0,,75807055,526.437882 
WRITE,-98.0,,76095037,528.437757 
WRITE,-96.0,,76383018,530.437625 
WRITE,-94.0,,76671000,532.437500 
WRITE,-92.0,,76958981,534.437368 
WRITE,-89.0,,77246962,536.437236 
WRITE,-87.0,,77534944,538.437111 
WRITE,-84.0,,77822925,540.436979 
WRITE,-82.0,,78110907,542.436854 
WRITE,-80.0,,78398888,544.436722 
WRITE,-78.0,,78686870,546.436597 
WRITE,-75.0,,78974851,548.436465 
WRITE,-73.0,,79262832,550.436333 
WRITE,-71.0,,79550814,552.436208 
WRITE,-69.0,,79838795,554.436076 
WRITE,-68.0,,80126777,556.435951 
WRITE,-66.0,,80414758,558.435819 
WRITE,-64.0,,80702739,560.435688 
WRITE,-62.0,,80990721,562.435563 
WRITE,-61.0,,81278702,564.435431 
WRITE,-59.0,,81566684,566.435306 
WRITE,-58.0,,81854665,568.435174 
WRITE,-56.0,,82142647,570.435049 
WRITE,-55.0,,82430628,572.434917 
WRITE,-54.0,,82718609,574.434785 
WRITE,-52.0,,83006591,576.434660 
WRITE,-51.0,,83294572,578.434528 
WRITE,-50.0,,83582554,580.434403 
WRITE,-49.0,,83870535,582.434271 
WRITE,-47.0,,84158517,584.434146 
WRITE,-46.0,,84446498,586.434014 
WRITE,-45.0,,84734479,588.433882 
WRITE,-44.0,,85022461,590.433757 
WRITE,-43.0,,85310442,592.433625 
WRITE,-42.0,,85598424,594.433500 
WRITE,-41.0,,85886405,596.433368 
WRITE,-40.0,,86174386,598.433236 
WRITE,-39.0,,86462368,600.433111 
WRITE,-38.0,,86750349,602.432979 
WRITE,-37.0,,87038331,604.432854 
WRITE,-36.0,,87326312,606.432722 
WRITE,-35.0,,87614294,608.432597 
WRITE,-34.0,,87902275,610.432465 
WRITE,-33.0,,88190256,612.432333 
WRITE,-33.0,,88478238,614.432208 
WRITE,-32.0,,88766219,616.432076 
WRITE,-31.0,,89054201,618.431951 
WRITE,-30.0,,89342182,620.431819 
WRITE,-30.0,,89630164,622.431694 
WRITE,-29.0,,89918145,624.431562 
WRITE,-28.0,,90206126,626.431431 
WRITE,-28.0,,90494108,628.431306 
WRITE,-27.0,,90782089,630.431174 
WRITE,-26.0,,91070071,632.431049 
WRITE,-25.0,,91358052,634.430917 
WRITE,-25.0,,91646034,636.430792 
WRITE,-24.0,,91934015,638.430660 
WRITE,-24.0,,92221996,640.430528 
WRITE,-23.0,,92509978,642.430403 
WRITE,-23.0,,92797959,644.430271 
WRITE,-22.0,,93085941,646.430146 
WRITE,-21.0,,93373922,648.430014 
WRITE,-21.0,,93661903,650.429882 
WRITE,-21.0,,93949885,652.429757 
WRITE,-20.0,,94237866,654.429625 
WRITE,-20.0,,94525848,656.429500 
WRITE,-19.0,,94813829,658.429368 
WRITE,-19.0,,95101811,660.429243 
WRITE,-18.0,,95389792,662.429111 
WRITE,-18.0,,95677773,664.428979 
WRITE,-17.0,,95965755,666.428854 
WRITE,-17.0,,96253736,668.428722 
WRITE,-16.0,,96541718,670.428597 
WRITE,-16.0,,96829699,672.428465 
WRITE,-15.0,,97117681,674.428340 
WRITE,-14.0,,97405662,676.428208 
WRITE,-14.0,,97693643,678.428076 
WRITE,-13.0,,97981625,680.427951 
WRITE,-13.0,,98269606,682.427819 
WRITE,-12.0,,98557588,684.427694 
WRITE,-12.0,,98845569,686.427563 
WRITE,-11.0,,99133550,688.427431 
WRITE,-11.0,,99421532,690.427306 
