WRITE,-834.0,,100850821,700.352924 ms
WRITE,-834.0,,101138802,702.352792 ms
WRITE,-834.0,,101426784,704.352667 ms
WRITE,-833.0,,101714765,706.352535 ms
WRITE,-833.0,,102002746,708.352403 ms
WRITE,-833.0,,102290728,710.352278 ms
WRITE,-832.0,,102578709,712.352146 ms
WRITE,-832.0,,102866691,714.352021 ms
WRITE,-832.0,,103154672,716.351889 ms
WRITE,-831.0,,103442653,718.351757 ms
WRITE,-831.0,,103730635,720.351632 ms
WRITE,-831.0,,104018616,722.351500 ms
WRITE,-831.0,,104306598,724.351375 ms
WRITE,-830.0,,104594579,726.351243 ms
WRITE,-830.0,,104882561,728.351118 ms
WRITE,-830.0,,105170542,730.350986 ms
WRITE,-830.0,,105458523,732.350854 ms
WRITE,-829.0,,105746505,734.350729 ms
WRITE,-829.0,,106034486,736.350597 ms
WRITE,-829.0,,106322468,738.350472 ms
WRITE,-829.0,,106610449,740.350340 ms
WRITE,-828.0,,106898431,742.350215 ms
WRITE,-828.0,,107186412,744.350083 ms
WRITE,-828.0,,107474393,746.349951 ms
WRITE,-828.0,,107762375,748.349826 ms
WRITE,-827.0,,108050356,750.349694 ms
WRITE,-827.0,,108338338,752.349569 ms
WRITE,-827.0,,108626319,754.349438 ms
WRITE,-827.0,,108914300,756.349306 ms
WRITE,-827.0,,109202282,758.349181 ms
WRITE,-827.0,,109490263,760.349049 ms
WRITE,-827.0,,109778245,762.348924 ms
WRITE,-827.0,,110066226,764.348792 ms
WRITE,-827.0,,110354208,766.348667 ms
WRITE,-827.0,,110642189,768.348535 ms
WRITE,-827.0,,110930170,770.348403 ms
WRITE,-827.0,,111218152,772.348278 ms
WRITE,-827.0,,111506133,774.348146 ms
WRITE,-827.0,,111794115,776.348021 ms
WRITE,-827.0,,112082096,778.347889 ms
WRITE,-827.0,,112370078,780.347764 ms
WRITE,-827.0,,112658059,782.347632 ms
WRITE,-827.0,,112946040,784.347500 ms
WRITE,-827.0,,113234022,786.347375 ms
WRITE,-827.0,,113522003,788.347243 ms
WRITE,-827.0,,113809985,790.347118 ms
WRITE,-827.0,,114097966,792.346986 ms
WRITE,-827.0,,114385947,794.346854 ms
WRITE,-827.0,,114673929,796.346729 ms
WRITE,-827.0,,114961910,798.346597 ms
WRITE,-827.0,,115249892,800.346472 ms
WRITE,-827.0,,115537873,802.346340 ms
WRITE,-827.0,,115825855,804.346215 ms
WRITE,-827.0,,116113836,806.346083 ms
WRITE,-827.0,,116401817,808.345951 ms
WRITE,-827.0,,116689799,810.345826 ms
WRITE,-827.0,,116977780,812.345694 ms
WRITE,-827.0,,117265762,814.345569 ms
WRITE,-827.0,,117553743,816.345438 ms
WRITE,-827.0,,117841725,818.345313 ms
WRITE,-827.0,,118129706,820.345181 ms
WRITE,-827.0,,118417687,822.345049 ms
WRITE,-827.0,,118705669,824.344924 ms
WRITE,-827.0,,118993650,826.344792 ms
WRITE,-827.0,,119281632,828.344667 ms
WRITE,-827.0,,119569613,830.344535 ms
WRITE,-827.0,,119857595,832.344410 ms
WRITE,-827.0,,120145576,834.344278 ms
WRITE,-827.0,,120433557,836.344146 ms
WRITE,-827.0,,120721539,838.344021 ms
WRITE,-827.0,,121009520,840.343889 ms
WRITE,-827.0,,121297502,842.343764 ms
WRITE,-827.0,,121585483,844.343632 ms
WRITE,-827.0,,121873464,846.343500 ms
WRITE,-827.0,,122161446,848.343375 ms
WRITE,-827.0,,122449427,850.343243 ms
WRITE,-827.0,,122737409,852.343118 ms
WRITE,-827.0,,123025390,854.342986 ms
WRITE,-827.0,,123313372,856.342861 ms
WRITE,-827.0,,123601353,858.342729 ms
WRITE,-827.0,,123889334,860.342597 ms
WRITE,-827.0,,124177316,862.342472 ms
WRITE,-827.0,,124465297,864.342340 ms
WRITE,-827.0,,124753279,866.342215 ms
WRITE,-827.0,,125041260,868.342083 ms
WRITE,-827.0,,125329242,870.341958 ms
WRITE,-827.0,,125617223,872.341826 ms
WRITE,-827.0,,125905204,874.341694 ms
WRITE,-827.0,,126193186,876.341569 ms
WRITE,-827.0,,126481167,878.341438 ms
WRITE,-827.0,,126769149,880.341313 ms
WRITE,-827.0,,127057130,882.341181 ms
WRITE,-827.0,,127345111,884.341049 ms
WRITE,-827.0,,127633093,886.340924 ms
WRITE,-827.0,,127921074,888.340792 ms
WRITE,-827.0,,128209056,890.340667 ms
WRITE,-827.0,,128497037,892.340535 ms
WRITE,-827.0,,128785019,894.340410 ms
WRITE,-827.0,,129073000,896.340278 ms
WRITE,-827.0,,129360981,898.340146 ms
WRITE,-827.0,,129648963,900.340021 ms
WRITE,-827.0,,129936944,902.339889 ms
WRITE,-827.0,,130224926,904.339764 ms
WRITE,-827.0,,130512907,906.339632 ms
WRITE,-827.0,,130800889,908.339507 ms
WRITE,-827.0,,131088870,910.339375 ms
WRITE,-827.0,,131376851,912.339243 ms
WRITE,-827.0,,131664833,914.339118 ms
WRITE,-827.0,,131952814,916.338986 ms
WRITE,-827.0,,132240796,918.338861 ms
WRITE,-827.0,,132528777,920.338729 ms
WRITE,-827.0,,132816758,922.338597 ms
WRITE,-827.0,,133104740,924.338472 ms
WRITE,-827.0,,133392721,926.338340 ms
WRITE,-827.0,,133680703,928.338215 ms
WRITE,-827.0,,133968684,930.338083 ms
WRITE,-827.0,,134256666,932.337958 ms
WRITE,-827.0,,134544647,934.337826 ms
WRITE,-827.0,,134832628,936.337694 ms
WRITE,-827.0,,135120610,938.337569 ms
WRITE,-827.0,,135408591,940.337438 ms
WRITE,-827.0,,135696573,942.337312 ms
WRITE,-827.0,,135984554,944.337181 ms
WRITE,-827.0,,136272536,946.337056 ms
WRITE,-827.0,,136560517,948.336924 ms
WRITE,-827.0,,136848498,950.336792 ms
WRITE,-827.0,,137136480,952.336667 ms
WRITE,-827.0,,137424461,954.336535 ms
WRITE,-827.0,,137712443,956.336410 ms
WRITE,-827.0,,138000424,958.336278 ms
WRITE,-827.0,,138288406,960.336153 ms
WRITE,-827.0,,138576387,962.336021 ms
WRITE,-827.0,,138864368,964.335889 ms
WRITE,-827.0,,139152350,966.335764 ms
WRITE,-827.0,,139440331,968.335632 ms
WRITE,-827.0,,139728313,970.335507 ms
WRITE,-827.0,,140016294,972.335375 ms
WRITE,-827.0,,140304275,974.335243 ms
WRITE,-827.0,,140592257,976.335118 ms
WRITE,-827.0,,140880238,978.334986 ms
WRITE,-827.0,,141168220,980.334861 ms
WRITE,-827.0,,141456201,982.334729 ms
WRITE,-827.0,,141744183,984.334604 ms
WRITE,-827.0,,142032164,986.334472 ms
WRITE,-827.0,,142320145,988.334340 ms
WRITE,-827.0,,142608127,990.334215 ms
WRITE,-827.0,,142896108,992.334083 ms
WRITE,-827.0,,143184090,994.333958 ms
WRITE,-827.0,,143472071,996.333826 ms
WRITE,-827.0,,143760053,998.333701 ms
WRITE,-827.0,,144050656,1.000352
WRITE,-827.0,,144336011,1.002333
WRITE,-827.0,,144623993,1.004333
WRITE,-827.0,,144911974,1.006333
WRITE,-827.0,,145199956,1.008333
WRITE,-827.0,,145487937,1.010333
WRITE,-827.0,,145775918,1.012333
WRITE,-826.0,,146063900,1.014333
WRITE,-825.0,,146351881,1.016333
WRITE,-824.0,,146639863,1.018332
WRITE,-823.0,,146927844,1.020332
WRITE,-821.0,,147215826,1.022332
WRITE,-819.0,,147503807,1.024332
WRITE,-817.0,,147791788,1.026332
WRITE,-815.0,,148079770,1.028332
WRITE,-814.0,,148367751,1.030332
WRITE,-811.0,,148655733,1.032331
WRITE,-809.0,,148943714,1.034331
WRITE,-807.0,,149231696,1.036331
WRITE,-805.0,,149519677,1.038331
WRITE,-803.0,,149807658,1.040331
WRITE,-800.0,,150095640,1.042331
WRITE,-798.0,,150383621,1.044331
WRITE,-796.0,,150671603,1.046331
WRITE,-794.0,,150959584,1.048330
WRITE,-792.0,,151247565,1.050330
WRITE,-790.0,,151535547,1.052330
WRITE,-788.0,,151823528,1.054330
WRITE,-786.0,,152111510,1.056330
WRITE,-784.0,,152399491,1.058330
WRITE,-783.0,,152687473,1.060330
WRITE,-781.0,,152975454,1.062330
WRITE,-779.0,,153263435,1.064329
WRITE,-778.0,,153551417,1.066329
WRITE,-776.0,,153839398,1.068329
WRITE,-775.0,,154127380,1.070329
WRITE,-774.0,,154415361,1.072329
WRITE,-772.0,,154703343,1.074329
WRITE,-771.0,,154991324,1.076329
WRITE,-770.0,,155279305,1.078329
WRITE,-768.0,,155567287,1.080328
WRITE,-767.0,,155855268,1.082328
WRITE,-766.0,,156143250,1.084328
WRITE,-765.0,,156431231,1.086328
WRITE,-764.0,,156719213,1.088328
WRITE,-763.0,,157007194,1.090328
WRITE,-762.0,,157295175,1.092328
WRITE,-761.0,,157583157,1.094327
WRITE,-760.0,,157871138,1.096327
WRITE,-759.0,,158159120,1.098327
WRITE,-758.0,,158447101,1.100327
WRITE,-757.0,,158735082,1.102327
WRITE,-756.0,,159023064,1.104327
WRITE,-755.0,,159311045,1.106327
WRITE,-754.0,,159599027,1.108327
WRITE,-753.0,,159887008,1.110326
WRITE,-752.0,,160174990,1.112326
WRITE,-751.0,,160462971,1.114326
WRITE,-750.0,,160750952,1.116326
WRITE,-749.0,,161038934,1.118326
WRITE,-748.0,,161326915,1.120326
WRITE,-748.0,,161614897,1.122326
WRITE,-747.0,,161902878,1.124326
WRITE,-746.0,,162190860,1.126325
WRITE,-745.0,,162478841,1.128325
WRITE,-745.0,,162766822,1.130325
WRITE,-744.0,,163054804,1.132325
WRITE,-744.0,,163342785,1.134325
WRITE,-743.0,,163630767,1.136325
WRITE,-743.0,,163918748,1.138325
WRITE,-742.0,,164206729,1.140325
WRITE,-742.0,,164494711,1.142324
WRITE,-741.0,,164782692,1.144324
WRITE,-741.0,,165070674,1.146324
WRITE,-740.0,,165358655,1.148324
WRITE,-740.0,,165646637,1.150324
WRITE,-739.0,,165934618,1.152324
WRITE,-739.0,,166222599,1.154324
WRITE,-739.0,,166510581,1.156323
WRITE,-738.0,,166798562,1.158323
WRITE,-738.0,,167086544,1.160323
WRITE,-737.0,,167374525,1.162323
WRITE,-737.0,,167662507,1.164323
WRITE,-736.0,,167950488,1.166323
WRITE,-736.0,,168238469,1.168323
WRITE,-735.0,,168526451,1.170323
WRITE,-735.0,,168814432,1.172322
WRITE,-734.0,,169102414,1.174322
WRITE,-734.0,,169390395,1.176322
WRITE,-733.0,,169678376,1.178322
WRITE,-733.0,,169966358,1.180322
WRITE,-732.0,,170254339,1.182322
WRITE,-731.0,,170542321,1.184322
WRITE,-731.0,,170830302,1.186322
WRITE,-730.0,,171118284,1.188321
WRITE,-730.0,,171406265,1.190321
WRITE,-729.0,,171694246,1.192321
WRITE,-729.0,,171982228,1.194321
WRITE,-728.0,,172270209,1.196321
WRITE,-728.0,,172558191,1.198321
WRITE,-727.0,,172846172,1.200321
WRITE,-727.0,,173134154,1.202321
WRITE,-726.0,,173422135,1.204320
WRITE,-726.0,,173710116,1.206320
WRITE,-726.0,,173998098,1.208320
WRITE,-725.0,,174286079,1.210320
WRITE,-725.0,,174574061,1.212320
WRITE,-724.0,,174862042,1.214320
